x-axis,1,2,3
second,Volt,Volt,Volt
-3.150000E-03,+994.784E-06,+3.133855E-03,+2.010915744E+00
-3.145000E-03,+706.143E-06,+2.987143E-03,+2.039307315E+00
-3.140000E-03,+783.066E-06,+3.014520E-03,+2.069050140E+00
-3.135000E-03,+1.059194E-03,+3.163137E-03,+2.100708616E+00
-3.130000E-03,+715.087E-06,+3.108649E-03,+2.129539918E+00
-3.125000E-03,+948.425E-06,+3.087625E-03,+2.159031562E+00
-3.120000E-03,+970.682E-06,+3.097958E-03,+2.193396928E+00
-3.115000E-03,+1.125982E-03,+3.215343E-03,+2.222837814E+00
-3.110000E-03,+999.923E-06,+3.167476E-03,+2.248616713E+00
-3.105000E-03,+953.743E-06,+3.151567E-03,+2.279678239E+00
-3.100000E-03,+1.088874E-03,+3.182473E-03,+2.309533734E+00
-3.095000E-03,+1.073199E-03,+3.158934E-03,+2.341845554E+00
-3.090000E-03,+1.063710E-03,+3.168306E-03,+2.369081408E+00
-3.085000E-03,+1.202995E-03,+3.281448E-03,+2.399087656E+00
-3.080000E-03,+975.606E-06,+3.204551E-03,+2.429829051E+00
-3.075000E-03,+1.050684E-03,+3.171798E-03,+2.458120885E+00
-3.070000E-03,+1.203764E-03,+3.119991E-03,+2.489948332E+00
-3.065000E-03,+989.108E-06,+3.131410E-03,+2.521022644E+00
-3.060000E-03,+1.135446E-03,+3.092651E-03,+2.551380389E+00
